643,2023-02-24 03:18:00,2023-02-24,Meama Collect • Turtle Lake,Ginger and Mint,1,9.51,9.51,Card,None,Snowy,None
644,2025-01-18 18:14:00,2025-01-18,Meama Collect • Sheni Saxli Jiqia,Macapuno Coconut,3,7.48,22.44,App,10% Discount,Cloudy,Independence Day
645,2023-03-29 04:01:00,2023-03-29,Meama Collect • Lisi,Barberry,1,5.07,5.07,Cash,10% Discount,Snowy,Independence Day
646,2023-11-15 07:20:00,2023-11-15,Meama Collect • Digomi,Caramel,1,8.3,8.3,App,10% Discount,Snowy,Easter
647,2024-03-19 23:42:00,2024-03-19,Meama Collect • Abashidze Street,Coffee Latte,3,3.86,11.58,Cash,None,Snowy,Easter
648,2025-08-27 08:58:00,2025-08-27,Meama Collect • Abashidze Street,Yellow 04,1,4.49,4.49,Card,None,Snowy,None
649,2025-06-14 10:58:00,2025-06-14,Meama Collect • Dedaena,Irish Coffee,2,4.42,8.84,App,None,Cloudy,Easter
650,2025-04-15 00:42:00,2025-04-15,Meama Collect • Digomi,Classic Black,2,5.69,11.38,Cash,Bundle Offer,Sunny,New Year
651,2025-09-01 06:27:00,2025-09-01,Meama Collect • Turtle Lake,Decaf,3,2.86,8.58,Cash,Bundle Offer,Cloudy,Easter
652,2025-05-05 17:35:00,2025-05-05,Meama Collect • Sheni Saxli Jiqia,Earl Gray black,3,5.51,16.53,Card,None,Snowy,Independence Day
653,2023-07-06 10:46:00,2023-07-06,Meama Collect • Lisi,Vanilla,3,3.09,9.27,Card,10% Discount,Snowy,Easter
654,2025-05-06 16:33:00,2025-05-06,Meama Collect • Bukia Garden,Earl Gray black,2,6.76,13.52,Cash,None,Sunny,New Year
655,2024-01-02 14:06:00,2024-01-02,Meama Collect • Gori,Ethiopia,2,4.72,9.44,Card,10% Discount,Cloudy,None
656,2025-06-12 04:09:00,2025-06-12,Meama Collect • Digomi,Colombia 03,3,2.5,7.5,Card,10% Discount,Rainy,New Year
657,2024-11-13 18:50:00,2024-11-13,Meama Space • Tbilisi Mall,Strawberry Kiwi,2,4.82,9.64,Cash,None,Rainy,Independence Day
658,2025-05-12 21:33:00,2025-05-12,Meama Space • East Point,Hazelnut Chocolate,2,4.55,9.1,Card,None,Snowy,Independence Day
659,2025-05-27 21:51:00,2025-05-27,Meama Space • East Point,Mountain Raspberry,1,6.46,6.46,App,10% Discount,Cloudy,Independence Day
660,2025-05-30 09:59:00,2025-05-30,Meama Collect • Abashidze Street,Creme Brulee,1,5.85,5.85,Card,10% Discount,Rainy,None
661,2024-01-28 08:10:00,2024-01-28,Meama Space • City Mall,Hazelnut Chocolate,2,4.44,8.88,Cash,None,Cloudy,Easter
662,2025-05-15 03:12:00,2025-05-15,Meama Collect • Turtle Lake,Vanilla,1,5.09,5.09,Cash,None,Snowy,Easter
663,2023-06-16 14:28:00,2023-06-16,Meama Collect • Sheni Saxli Jiqia,Coffee with Collagen,1,3.01,3.01,Card,10% Discount,Snowy,None
664,2024-05-04 21:45:00,2024-05-04,Meama Collect • Paliashvili Street,Bulldog,2,2.89,5.78,Cash,Bundle Offer,Cloudy,Independence Day
665,2023-06-17 02:19:00,2023-06-17,Meama Collect • Dedaena,Chocolate Bar,1,4.11,4.11,Cash,None,Snowy,None
666,2024-08-06 05:07:00,2024-08-06,Meama Space • East Point,Ginger and Mint,3,9.78,29.34,App,Bundle Offer,Sunny,Easter
667,2025-03-21 12:53:00,2025-03-21,Meama Collect • Abashidze Street,Decaf,2,6.95,13.9,App,10% Discount,Cloudy,New Year
668,2024-05-14 13:29:00,2024-05-14,Meama Collect • Batumi,Bulldog,1,5.16,5.16,App,None,Rainy,Independence Day
669,2025-06-30 18:49:00,2025-06-30,Meama Space • Tbilisi Mall,Coffee with Multivitamin,1,2.84,2.84,Card,None,Snowy,None
670,2025-05-20 05:56:00,2025-05-20,Meama Collect • Abashidze Street,multicapsule,3,6.55,19.65,Card,10% Discount,Rainy,New Year
671,2025-04-25 18:54:00,2025-04-25,Meama Collect • Digomi,Hazelnut Chocolate,1,4.17,4.17,App,10% Discount,Snowy,Independence Day
672,2024-03-27 21:28:00,2024-03-27,Meama Collect • Batumi,Red 06,3,6.36,19.08,Cash,None,Cloudy,New Year
673,2025-07-21 01:27:00,2025-07-21,Meama Collect • Bukia Garden,Guatemala 07,1,9.38,9.38,App,None,Sunny,Easter
674,2023-04-02 17:46:00,2023-04-02,Meama Collect • Gori,El Salvador 04,1,3.48,3.48,App,None,Sunny,Independence Day
675,2023-11-03 01:31:00,2023-11-03,Meama Space • East Point,Mountain Raspberry,3,5.12,15.36,Cash,Bundle Offer,Rainy,Easter
676,2025-04-05 13:35:00,2025-04-05,Meama Collect • Sheni Saxli Jiqia,Classic Black,3,8.0,24.0,Card,None,Sunny,Easter
677,2024-12-19 18:32:00,2024-12-19,Meama Space • East Point,Hazelnut Chocolate,1,3.9,3.9,Cash,Bundle Offer,Cloudy,Easter
678,2025-03-28 07:52:00,2025-03-28,Meama Collect • Kartozia Street,Berry Hibiscus,1,3.86,3.86,Cash,Bundle Offer,Cloudy,None
679,2024-09-19 23:02:00,2024-09-19,Meama Collect • Abashidze,Double walled glass,1,8.1,8.1,Cash,None,Sunny,Easter
680,2023-10-31 04:32:00,2023-10-31,Meama Collect • Sheni Saxli Jiqia,Mountain Raspberry,3,5.6,16.8,App,10% Discount,Snowy,Independence Day
681,2023-04-02 02:39:00,2023-04-02,Meama Collect • Rustavi,multicapsule,3,5.92,17.76,Card,Bundle Offer,Sunny,None
682,2025-01-14 12:21:00,2025-01-14,Meama Collect • Turtle Lake,Coffee with Multivitamin,1,7.25,7.25,Cash,10% Discount,Cloudy,Easter
683,2023-04-26 20:50:00,2023-04-26,Meama Collect • Abashidze,Buckthorn & Ginger,1,5.94,5.94,Card,Bundle Offer,Snowy,Independence Day
684,2024-03-21 06:55:00,2024-03-21,Meama Collect • Rustavi,multicapsule,2,2.64,5.28,Card,None,Snowy,Easter
685,2024-07-25 10:44:00,2024-07-25,Meama Collect • Paliashvili Street,cappuccino,3,7.45,22.35,Cash,Bundle Offer,Cloudy,None
686,2024-08-10 14:29:00,2024-08-10,Meama Collect • Lisi,Hazelnut Chocolate,2,4.41,8.82,Card,None,Sunny,None
687,2024-08-08 20:21:00,2024-08-08,Meama Collect • Rustavi,vanilla,3,8.18,24.54,App,None,Snowy,New Year
688,2025-04-05 12:39:00,2025-04-05,Meama Collect • Abashidze Street,cappuccino,2,4.78,9.56,App,10% Discount,Sunny,New Year
689,2025-01-28 15:53:00,2025-01-28,Meama Collect • Paliashvili Street,Bulldog,1,2.02,2.02,App,None,Cloudy,None
690,2023-01-14 14:44:00,2023-01-14,Meama Collect • Abashidze Street,Colombia 03,1,5.32,5.32,Card,Bundle Offer,Cloudy,Easter
691,2023-08-27 23:23:00,2023-08-27,Meama Collect • Digomi,green 07,1,2.33,2.33,App,None,Sunny,None
692,2024-01-16 03:11:00,2024-01-16,Meama Collect • Abashidze,Double walled glass,3,6.47,19.41,Card,10% Discount,Cloudy,New Year
693,2023-08-02 15:16:00,2023-08-02,Meama Collect • Batumi,blue 05,2,9.14,18.28,Cash,Bundle Offer,Sunny,None
694,2023-10-14 05:01:00,2023-10-14,Meama Collect • Digomi,Coffee with Collagen,3,7.03,21.09,Card,Bundle Offer,Snowy,New Year
695,2023-10-21 09:03:00,2023-10-21,Meama Collect • Bukia Garden,Barberry,3,5.75,17.25,Card,10% Discount,Sunny,Independence Day
696,2025-03-03 20:59:00,2025-03-03,Meama Space • City Mall,Macapuno Coconut,2,9.61,19.22,Cash,None,Cloudy,Independence Day
697,2025-05-02 17:58:00,2025-05-02,Meama Collect • Kartozia Street,Macapuno Coconut,2,8.76,17.52,App,10% Discount,Cloudy,New Year
698,2024-12-17 22:51:00,2024-12-17,Meama Collect • Gori,Hazelnut,1,6.02,6.02,Card,Bundle Offer,Rainy,Independence Day
699,2025-08-13 09:57:00,2025-08-13,Meama Collect • Lisi,El Salvador 04,2,4.39,8.78,Card,None,Sunny,New Year
700,2024-12-17 22:48:00,2024-12-17,Meama Collect • Bukia Garden,Ginger and Mint,3,6.83,20.49,Card,None,Snowy,None
701,2024-08-26 18:20:00,2024-08-26,Meama Collect • Beliashvili,Macapuno Coconut,2,6.61,13.22,Card,10% Discount,Cloudy,New Year
702,2025-04-20 10:04:00,2025-04-20,Meama Collect • Abashidze,Europeaan Format metal cup,2,5.9,11.8,App,None,Snowy,Independence Day
703,2025-02-28 21:54:00,2025-02-28,Meama Collect • Rustavi,Hazelnut,2,7.65,15.3,App,10% Discount,Cloudy,Independence Day
704,2023-03-17 05:39:00,2023-03-17,Meama Collect • Bukia Garden,Mango Carabao,3,7.99,23.97,App,Bundle Offer,Sunny,New Year
705,2024-06-03 02:33:00,2024-06-03,Meama Collect • Turtle Lake,versatile,1,2.98,2.98,Card,10% Discount,Sunny,None
706,2024-03-15 19:04:00,2024-03-15,Meama Collect • Kartozia Street,Europeaan Format metal cup,3,2.1,6.3,App,Bundle Offer,Snowy,Easter
707,2023-11-18 06:13:00,2023-11-18,Meama Collect • Lisi,Decaf,1,7.62,7.62,Card,10% Discount,Sunny,New Year
708,2024-09-22 12:18:00,2024-09-22,Meama Collect • Sheni Saxli Jiqia,Hazelnut Chocolate,1,5.53,5.53,Card,None,Sunny,Independence Day
709,2023-10-13 06:21:00,2023-10-13,Meama Collect • Gori,Buckthorn & Ginger,3,1.97,5.91,App,10% Discount,Rainy,None
710,2023-09-25 00:46:00,2023-09-25,Meama Space • East Point,Purple 08,2,5.44,10.88,Cash,10% Discount,Sunny,None
711,2024-11-08 21:25:00,2024-11-08,Meama Collect • Paliashvili Street,Coffee Latte,3,7.57,22.71,Card,Bundle Offer,Sunny,New Year
712,2025-02-27 04:49:00,2025-02-27,Meama Space • City Mall,Chai Latte,3,3.63,10.89,App,Bundle Offer,Snowy,Easter
713,2025-03-30 23:21:00,2025-03-30,Meama Collect • Turtle Lake,Purple 08,3,3.4,10.2,Cash,10% Discount,Cloudy,Independence Day
714,2023-01-19 19:49:00,2023-01-19,Meama Collect • Lisi,Hazelnut,1,4.7,4.7,App,Bundle Offer,Snowy,New Year
715,2025-02-22 03:35:00,2025-02-22,Meama Collect • Lisi,cappuccino,1,3.52,3.52,Cash,10% Discount,Cloudy,Easter
716,2024-10-22 02:38:00,2024-10-22,Meama Collect • Abashidze,Hazelnut,3,6.33,18.99,App,10% Discount,Snowy,Easter
717,2023-01-10 01:04:00,2023-01-10,Meama Space • City Mall,Earl gray green,2,4.05,8.1,Cash,10% Discount,Cloudy,None
718,2024-10-29 11:25:00,2024-10-29,Meama Collect • Abashidze,Earl gray green,2,6.78,13.56,Cash,10% Discount,Snowy,Independence Day
719,2024-07-13 16:27:00,2024-07-13,Meama Collect • Abashidze,Multicapsule Format metal cup,2,7.88,15.76,Cash,10% Discount,Rainy,Independence Day
720,2024-08-19 06:23:00,2024-08-19,Meama Collect • Bukia Garden,Brazil,2,6.05,12.1,Cash,10% Discount,Snowy,New Year
721,2025-01-10 10:32:00,2025-01-10,Meama Collect • Abashidze Street,Barberry,2,2.74,5.48,App,10% Discount,Sunny,Easter
722,2023-01-16 19:30:00,2023-01-16,Meama Space • East Point,Classic Green,1,9.83,9.83,Card,None,Sunny,Independence Day
723,2024-12-23 05:17:00,2024-12-23,Meama Collect • Digomi,green 07,3,2.27,6.81,Card,10% Discount,Sunny,None
724,2023-02-18 20:14:00,2023-02-18,Meama Collect • Turtle Lake,Vanilla,2,6.69,13.38,App,None,Snowy,New Year
725,2025-08-30 02:30:00,2025-08-30,Meama Collect • Abashidze,Earl gray green,2,9.38,18.76,Card,None,Rainy,New Year
726,2025-06-27 12:53:00,2025-06-27,Meama Collect • Sheni Saxli Jiqia,Hazelnut,2,9.61,19.22,Card,None,Sunny,Independence Day
727,2023-01-05 02:11:00,2023-01-05,Meama Collect • Kartozia Street,Hazelnut Chocolate,2,8.25,16.5,Card,None,Snowy,Easter
728,2023-09-12 04:44:00,2023-09-12,Meama Collect • Sheni Saxli Jiqia,Barberry,1,9.46,9.46,App,None,Sunny,None
729,2025-08-14 15:13:00,2025-08-14,Meama Collect • Batumi,Ginger and Mint,3,7.74,23.22,Cash,Bundle Offer,Rainy,Independence Day
730,2025-08-05 05:29:00,2025-08-05,Meama Collect • Lisi,Hazelnut,2,7.51,15.02,App,10% Discount,Snowy,None
731,2025-04-10 13:05:00,2025-04-10,Meama Collect • Beliashvili,Ginger and Mint,2,6.33,12.66,App,None,Snowy,Easter
732,2024-12-16 23:16:00,2024-12-16,Meama Collect • Beliashvili,Red 06,1,6.57,6.57,Cash,None,Snowy,New Year
733,2024-11-21 17:49:00,2024-11-21,Meama Collect • Turtle Lake,Irish Coffee,2,3.44,6.88,Cash,Bundle Offer,Sunny,Independence Day
734,2025-05-25 07:57:00,2025-05-25,Meama Collect • Rustavi,Coffee with Multivitamin,1,8.0,8.0,Card,None,Sunny,None
735,2024-02-25 08:31:00,2024-02-25,Meama Collect • Abashidze Street,vanilla,1,2.35,2.35,App,None,Rainy,Easter
736,2025-07-27 09:28:00,2025-07-27,Meama Collect • Paliashvili Street,Burgundy,2,6.91,13.82,App,None,Sunny,Independence Day
737,2023-03-31 09:40:00,2023-03-31,Meama Collect • Bukia Garden,Buckthorn & Ginger,1,3.46,3.46,Cash,Bundle Offer,Cloudy,New Year
738,2025-05-29 08:45:00,2025-05-29,Meama Collect • Turtle Lake,Mountain Raspberry,3,5.06,15.18,App,10% Discount,Sunny,Independence Day
739,2024-10-09 21:47:00,2024-10-09,Meama Space • City Mall,Coffee Latte,2,7.39,14.78,Card,None,Cloudy,None
740,2025-05-27 01:32:00,2025-05-27,Meama Collect • Gori,Decaf,3,6.83,20.49,Card,None,Cloudy,Easter
741,2024-07-03 23:55:00,2024-07-03,Meama Collect • Lisi,Decaf,1,4.98,4.98,App,10% Discount,Cloudy,None
742,2023-07-30 17:29:00,2023-07-30,Meama Collect • Abashidze Street,Buckthorn & Ginger,1,6.21,6.21,Card,10% Discount,Snowy,New Year
743,2025-05-19 08:59:00,2025-05-19,Meama Collect • Digomi,vanilla,2,8.56,17.12,App,Bundle Offer,Snowy,New Year
744,2025-01-03 17:11:00,2025-01-03,Meama Collect • Digomi,Hazelnut,1,8.91,8.91,App,None,Rainy,New Year
745,2024-01-02 16:12:00,2024-01-02,Meama Collect • Digomi,Earl gray green,2,2.02,4.04,Cash,10% Discount,Snowy,New Year
746,2025-01-06 07:41:00,2025-01-06,Meama Collect • Sheni Saxli Jiqia,Ethiopia,1,7.47,7.47,App,10% Discount,Snowy,Independence Day
747,2024-01-29 02:56:00,2024-01-29,Meama Collect • Batumi,espresso machine,2,7.08,14.16,App,None,Snowy,New Year
748,2023-04-14 01:33:00,2023-04-14,Meama Collect • Dedaena,Bulldog,1,6.11,6.11,Card,None,Sunny,Easter
749,2024-07-17 08:24:00,2024-07-17,Meama Collect • Lisi,Hazelnut Chocolate,2,7.35,14.7,Cash,Bundle Offer,Cloudy,New Year
750,2024-10-22 23:38:00,2024-10-22,Meama Collect • Turtle Lake,Hazelnut,1,9.74,9.74,App,None,Cloudy,Easter
751,2023-09-01 03:02:00,2023-09-01,Meama Collect • Abashidze Street,Europeaan Format metal cup,1,4.23,4.23,Cash,None,Rainy,Easter
752,2023-08-04 22:01:00,2023-08-04,Meama Space • City Mall,Hazelnut,1,6.49,6.49,Card,Bundle Offer,Rainy,None
753,2025-03-02 19:56:00,2025-03-02,Meama Collect • Abashidze,Caramel,2,3.39,6.78,Card,10% Discount,Rainy,Easter
754,2024-05-13 19:11:00,2024-05-13,Meama Collect • Sheni Saxli Jiqia,Earl Gray black,2,7.92,15.84,App,None,Rainy,Easter
755,2024-12-18 00:50:00,2024-12-18,Meama Collect • Abashidze Street,Macapuno Coconut,1,5.43,5.43,Card,None,Rainy,Independence Day
756,2023-11-21 03:50:00,2023-11-21,Meama Collect • Bukia Garden,Classic Black,1,3.02,3.02,App,Bundle Offer,Sunny,Easter
757,2024-10-07 15:18:00,2024-10-07,Meama Collect • Abashidze,Strawberry Kiwi,1,8.02,8.02,App,Bundle Offer,Sunny,New Year
758,2024-07-22 16:49:00,2024-07-22,Meama Collect • Gori,Vanilla,2,7.64,15.28,Card,Bundle Offer,Rainy,Easter
759,2025-04-12 21:06:00,2025-04-12,Meama Collect • Paliashvili Street,Coffee with Multivitamin,2,6.46,12.92,App,Bundle Offer,Snowy,Independence Day
760,2024-02-10 13:27:00,2024-02-10,Meama Collect • Beliashvili,Coffee with Multivitamin,2,4.43,8.86,Cash,Bundle Offer,Sunny,None
761,2025-04-08 07:20:00,2025-04-08,Meama Collect • Abashidze Street,Decaf,1,9.62,9.62,Cash,None,Sunny,None
762,2024-08-03 12:04:00,2024-08-03,Meama Collect • Lisi,cappuccino,2,8.1,16.2,Card,Bundle Offer,Snowy,None
763,2023-02-28 12:06:00,2023-02-28,Meama Collect • Bukia Garden,Double walled glass,1,5.37,5.37,App,None,Cloudy,Independence Day
764,2024-04-04 21:00:00,2024-04-04,Meama Collect • Bukia Garden,Red 06,3,5.81,17.43,Cash,10% Discount,Cloudy,New Year
765,2023-11-08 13:17:00,2023-11-08,Meama Collect • Rustavi,Hazelnut,2,3.02,6.04,Cash,10% Discount,Cloudy,Easter
766,2023-10-31 06:55:00,2023-10-31,Meama Collect • Beliashvili,Multicapsule Format metal cup,3,9.65,28.95,Cash,None,Sunny,None
767,2023-01-10 12:50:00,2023-01-10,Meama Collect • Turtle Lake,Classic Black,3,6.71,20.13,Cash,Bundle Offer,Snowy,Easter
768,2023-03-29 06:28:00,2023-03-29,Meama Collect • Beliashvili,Caramel,1,3.72,3.72,App,Bundle Offer,Cloudy,New Year
769,2024-08-29 02:55:00,2024-08-29,Meama Collect • Batumi,Buckthorn & Ginger,2,3.12,6.24,Card,Bundle Offer,Cloudy,New Year
770,2023-02-15 10:54:00,2023-02-15,Meama Space • East Point,Decaf,2,2.46,4.92,App,Bundle Offer,Cloudy,Easter
771,2024-11-02 06:14:00,2024-11-02,Meama Collect • Sheni Saxli Jiqia,blue 05,2,5.92,11.84,App,10% Discount,Cloudy,Independence Day
772,2024-12-17 11:49:00,2024-12-17,Meama Collect • Sheni Saxli Jiqia,Berry Hibiscus,2,4.42,8.84,Card,10% Discount,Snowy,None
773,2024-04-29 02:23:00,2024-04-29,Meama Collect • Bukia Garden,espresso machine,2,5.98,11.96,Card,Bundle Offer,Sunny,None
774,2024-06-27 21:04:00,2024-06-27,Meama Collect • Sheni Saxli Jiqia,vanilla,3,9.39,28.17,App,Bundle Offer,Cloudy,New Year
775,2024-12-17 02:57:00,2024-12-17,Meama Space • Tbilisi Mall,Bulldog,1,6.96,6.96,App,None,Snowy,None
776,2024-03-20 10:33:00,2024-03-20,Meama Collect • Abashidze,Hazelnut Chocolate,3,6.19,18.57,App,None,Snowy,Independence Day
777,2024-01-03 23:46:00,2024-01-03,Meama Collect • Beliashvili,Purple 08,2,6.45,12.9,App,None,Snowy,Independence Day
778,2024-04-10 11:15:00,2024-04-10,Meama Collect • Beliashvili,Vanilla,2,5.33,10.66,App,Bundle Offer,Rainy,New Year
779,2024-02-02 03:09:00,2024-02-02,Meama Space • City Mall,Decaf,2,2.12,4.24,Card,Bundle Offer,Snowy,None
780,2024-02-13 19:36:00,2024-02-13,Meama Collect • Bukia Garden,green 07,2,4.82,9.64,App,None,Rainy,Independence Day
781,2023-02-13 10:19:00,2023-02-13,Meama Collect • Batumi,Burgundy,2,6.93,13.86,App,None,Cloudy,New Year
782,2023-12-20 17:10:00,2023-12-20,Meama Collect • Bukia Garden,versatile,2,3.74,7.48,Card,Bundle Offer,Cloudy,Independence Day
783,2025-03-29 15:51:00,2025-03-29,Meama Collect • Dedaena,Earl gray green,1,8.53,8.53,Cash,10% Discount,Cloudy,New Year
784,2023-01-11 03:01:00,2023-01-11,Meama Collect • Lisi,Hazelnut Chocolate,1,3.62,3.62,Cash,10% Discount,Sunny,None
785,2024-11-17 00:08:00,2024-11-17,Meama Collect • Turtle Lake,blue 05,3,3.74,11.22,Card,10% Discount,Rainy,New Year
786,2023-07-18 03:25:00,2023-07-18,Meama Collect • Digomi,Europeaan Format metal cup,2,3.47,6.94,App,10% Discount,Cloudy,Easter
787,2024-08-25 20:35:00,2024-08-25,Meama Collect • Bukia Garden,Mountain Raspberry,2,3.41,6.82,App,None,Cloudy,Easter
788,2025-06-13 19:34:00,2025-06-13,Meama Collect • Rustavi,Chocolate Bar,3,7.89,23.67,Card,10% Discount,Sunny,Easter
789,2024-05-04 18:05:00,2024-05-04,Meama Collect • Rustavi,Multicapsule Format metal cup,1,7.76,7.76,App,None,Rainy,New Year
790,2023-12-27 01:03:00,2023-12-27,Meama Collect • Batumi,Classic Black,3,7.16,21.48,App,None,Snowy,Independence Day
791,2025-06-06 10:41:00,2025-06-06,Meama Space • East Point,Vanilla,3,3.16,9.48,Card,Bundle Offer,Sunny,Independence Day
792,2023-08-30 18:04:00,2023-08-30,Meama Collect • Rustavi,Irish Coffee,1,3.38,3.38,Cash,10% Discount,Snowy,Easter
793,2025-08-02 05:33:00,2025-08-02,Meama Collect • Beliashvili,Yellow 04,2,7.92,15.84,App,10% Discount,Sunny,Easter
794,2023-12-21 13:50:00,2023-12-21,Meama Collect • Abashidze,Irish Coffee,1,5.81,5.81,App,Bundle Offer,Sunny,New Year
795,2023-07-21 08:28:00,2023-07-21,Meama Collect • Beliashvili,Coffee with Multivitamin,3,6.08,18.24,Card,None,Snowy,None
796,2024-04-29 11:20:00,2024-04-29,Meama Collect • Abashidze,Chocolate Bar,3,7.14,21.42,Card,Bundle Offer,Snowy,Easter
797,2024-04-19 04:56:00,2024-04-19,Meama Space • City Mall,blue 05,2,5.78,11.56,Card,10% Discount,Cloudy,New Year
798,2024-12-29 06:39:00,2024-12-29,Meama Collect • Turtle Lake,Irish Coffee,1,2.3,2.3,Cash,None,Snowy,None
799,2023-01-15 05:34:00,2023-01-15,Meama Collect • Abashidze Street,Burgundy,3,7.09,21.27,Cash,Bundle Offer,Sunny,Independence Day
800,2024-10-28 12:04:00,2024-10-28,Meama Collect • Digomi,Ethiopia,1,3.92,3.92,App,10% Discount,Cloudy,Independence Day
801,2024-05-19 16:45:00,2024-05-19,Meama Collect • Bukia Garden,Double walled glass,1,2.44,2.44,App,Bundle Offer,Cloudy,New Year
802,2025-05-19 10:12:00,2025-05-19,Meama Collect • Abashidze Street,Irish Coffee,3,8.02,24.06,Cash,None,Rainy,Easter
803,2023-02-13 20:45:00,2023-02-13,Meama Collect • Bukia Garden,Hazelnut Chocolate,2,4.15,8.3,Cash,Bundle Offer,Snowy,None
804,2025-02-26 13:59:00,2025-02-26,Meama Collect • Gori,Decaf,3,3.0,9.0,Card,None,Snowy,New Year
805,2023-06-23 04:48:00,2023-06-23,Meama Collect • Lisi,Macapuno Coconut,2,9.33,18.66,App,None,Sunny,Easter
806,2024-12-03 23:33:00,2024-12-03,Meama Collect • Bukia Garden,Coffee with Collagen,1,5.69,5.69,Cash,10% Discount,Snowy,Independence Day
807,2025-07-19 05:50:00,2025-07-19,Meama Collect • Paliashvili Street,Hazelnut Chocolate,3,2.98,8.94,Card,10% Discount,Sunny,Independence Day
808,2025-07-05 08:38:00,2025-07-05,Meama Space • Tbilisi Mall,Hazelnut Chocolate,2,6.16,12.32,Cash,Bundle Offer,Snowy,Independence Day
809,2023-10-24 18:32:00,2023-10-24,Meama Collect • Dedaena,cappuccino,1,9.87,9.87,Cash,Bundle Offer,Cloudy,Easter
810,2024-09-17 01:31:00,2024-09-17,Meama Space • Tbilisi Mall,Hazelnut,1,6.03,6.03,Cash,10% Discount,Sunny,New Year
811,2024-03-12 03:00:00,2024-03-12,Meama Collect • Gori,Multicapsule Format metal cup,1,6.62,6.62,Cash,None,Cloudy,Independence Day
812,2023-12-03 20:00:00,2023-12-03,Meama Collect • Beliashvili,Europeaan Format metal cup,2,6.3,12.6,Cash,None,Rainy,New Year
813,2024-03-31 06:00:00,2024-03-31,Meama Collect • Beliashvili,versatile,2,5.85,11.7,App,10% Discount,Snowy,None
814,2025-08-27 02:46:00,2025-08-27,Meama Collect • Abashidze Street,Mango Carabao,2,8.76,17.52,App,Bundle Offer,Sunny,Easter
815,2024-02-02 14:27:00,2024-02-02,Meama Collect • Abashidze Street,Red 06,3,5.25,15.75,Card,Bundle Offer,Rainy,None
816,2025-01-06 20:50:00,2025-01-06,Meama Collect • Lisi,Classic Black,3,7.68,23.04,App,None,Cloudy,None
817,2025-03-12 09:16:00,2025-03-12,Meama Collect • Dedaena,Buckthorn & Ginger,1,2.09,2.09,Card,10% Discount,Cloudy,Easter
818,2024-01-13 09:27:00,2024-01-13,Meama Collect • Digomi,Caramel,2,4.8,9.6,App,10% Discount,Cloudy,New Year
819,2025-06-10 11:18:00,2025-06-10,Meama Collect • Bukia Garden,Classic Green,1,4.46,4.46,Cash,10% Discount,Cloudy,New Year
820,2023-04-25 22:55:00,2023-04-25,Meama Collect • Abashidze Street,Creme Brulee,1,5.32,5.32,Cash,10% Discount,Sunny,None
821,2023-09-01 19:49:00,2023-09-01,Meama Collect • Abashidze,Berry Hibiscus,3,2.41,7.23,Cash,None,Sunny,Independence Day
822,2023-08-10 11:05:00,2023-08-10,Meama Collect • Lisi,Metal cup,2,2.02,4.04,Cash,10% Discount,Cloudy,Easter
823,2024-05-02 18:32:00,2024-05-02,Meama Space • Tbilisi Mall,Brazil,1,9.73,9.73,Cash,Bundle Offer,Sunny,New Year
824,2023-06-20 12:10:00,2023-06-20,Meama Collect • Abashidze,Burgundy,2,3.47,6.94,Cash,10% Discount,Rainy,None
825,2024-08-30 11:29:00,2024-08-30,Meama Collect • Gori,Chai Latte,1,7.21,7.21,Card,Bundle Offer,Snowy,New Year
826,2023-08-18 19:44:00,2023-08-18,Meama Collect • Batumi,Coffee with Collagen,1,3.48,3.48,Card,Bundle Offer,Rainy,New Year
827,2023-03-24 04:17:00,2023-03-24,Meama Collect • Rustavi,cappuccino,1,4.45,4.45,Card,10% Discount,Rainy,Easter
828,2023-05-09 23:44:00,2023-05-09,Meama Collect • Beliashvili,blue 05,2,6.2,12.4,Card,None,Rainy,New Year
829,2025-02-24 06:09:00,2025-02-24,Meama Space • East Point,Hazelnut Chocolate,3,9.05,27.15,Card,Bundle Offer,Cloudy,None
830,2023-11-19 06:16:00,2023-11-19,Meama Collect • Digomi,Coffee with Collagen,2,4.29,8.58,Cash,10% Discount,Rainy,New Year
831,2023-01-15 20:46:00,2023-01-15,Meama Collect • Abashidze Street,Purple 08,2,6.18,12.36,Card,Bundle Offer,Snowy,Easter
832,2023-06-15 18:05:00,2023-06-15,Meama Collect • Dedaena,Coffee Latte,1,2.98,2.98,App,10% Discount,Rainy,Independence Day
833,2024-08-14 12:57:00,2024-08-14,Meama Space • East Point,Irish Coffee,1,9.69,9.69,Cash,Bundle Offer,Snowy,Independence Day
834,2024-11-30 17:14:00,2024-11-30,Meama Space • East Point,Earl gray green,2,6.08,12.16,Cash,10% Discount,Sunny,Independence Day
835,2024-12-03 22:56:00,2024-12-03,Meama Collect • Beliashvili,Classic Black,1,3.45,3.45,Card,10% Discount,Rainy,None
836,2024-02-01 11:08:00,2024-02-01,Meama Collect • Batumi,Metal cup,2,6.16,12.32,Cash,10% Discount,Snowy,Independence Day
837,2023-10-04 20:13:00,2023-10-04,Meama Collect • Sheni Saxli Jiqia,Caramel,2,2.6,5.2,Cash,Bundle Offer,Snowy,New Year
838,2024-09-18 08:03:00,2024-09-18,Meama Collect • Bukia Garden,Burgundy,3,7.79,23.37,Card,10% Discount,Rainy,None
